401,66,45,1
401,66,77,1
401,57,1,1
401,57,77,1
401,78,2,0
401,78,34,0
401,78,42,0
401,4,13,1
401,37,24,1
401,37,35,1
401,95,15,0
401,5,19,1
401,57,76,1
401,57,20,1
401,25,18,0
401,98,61,1
401,98,59,1
401,98,67,1
401,87,15,0
401,73,89,1
401,60,33,1
401,60,70,1
401,55,45,0
401,55,46,0
401,55,35,0
401,88,62,0
401,88,84,0
401,92,52,0
401,92,61,0
401,25,35,1
401,25,61,1
401,46,51,0
401,46,17,0
401,40,4,1
401,40,36,1
401,40,46,1
401,29,8,0
401,29,44,0
401,29,56,0
401,55,66,1
401,55,3,1
401,55,50,1
401,11,10,0
401,1,89,1
401,1,19,1
401,80,40,0
401,52,36,1
401,73,13,1
401,73,48,1
401,61,47,0
401,1,10,1
401,1,52,1
401,1,68,1
401,100,32,0
401,47,47,1
401,97,36,0
401,45,20,1
401,45,22,1
401,45,83,1
401,14,66,1
401,14,26,1
401,14,4,1
401,58,1,0
401,58,69,0
401,58,22,0
402,7,29,0
402,7,28,0
402,7,3,0
402,83,77,0
402,66,51,0
402,19,79,0
402,19,27,0
402,8,21,1
402,8,20,1
402,63,75,0
402,63,89,0
402,74,36,0
402,74,13,0
402,74,16,0
402,64,42,0
402,8,10,1
402,8,29,1
402,8,70,1
402,13,23,1
402,23,52,0
402,63,19,0
402,63,42,0
402,63,22,0
402,17,17,1
402,33,84,1
402,33,47,1
402,10,53,1
402,10,76,1
402,10,2,1
402,78,5,0
402,78,64,0
402,51,3,1
402,51,13,1
402,20,82,0
402,20,48,0
402,60,44,1
402,60,55,1
402,28,47,0
402,19,5,0
402,19,86,0
402,31,80,0
402,31,29,0
402,93,35,1
402,93,40,1
402,93,45,1
402,32,87,0
402,32,84,0
402,26,41,0
402,56,46,1
402,56,35,1
402,56,8,1
402,56,15,0
402,56,26,0
402,56,72,0
402,47,61,1
402,81,48,0
402,81,8,0
402,74,28,0
402,74,62,0
402,74,68,0
402,49,1,1
402,97,40,1
402,53,74,0
402,53,90,0
402,49,79,0
402,7,84,1
403,70,66,1
403,70,30,1
403,37,70,0
403,69,25,1
403,69,53,1
403,48,4,1
403,48,19,1
403,48,89,1
403,63,1,1
403,12,22,0
403,12,73,0
403,12,78,0
403,94,78,1
403,28,37,1
403,28,66,1
403,28,26,1
403,7,6,0
403,35,34,1
403,90,45,0
403,90,27,0
403,19,89,0
403,88,59,1
403,88,44,1
403,88,55,1
403,22,27,0
403,22,56,0
403,45,43,0
403,45,35,0
403,58,31,0
403,1,44,0
403,1,90,0
403,1,59,0
403,27,5,1
403,27,63,1
403,27,61,1
403,82,52,0
403,63,70,1
403,73,85,0
403,73,34,0
403,35,45,0
403,35,57,0
403,35,67,0
403,28,49,0
403,9,12,1
403,36,1,1
403,90,90,0
403,90,54,0
403,90,18,0
403,59,17,1
403,79,50,1
403,79,1,1
403,79,85,1
403,71,36,0
403,71,88,0
403,91,5,0
403,91,39,0
403,91,50,0
403,97,5,0
403,97,64,0
403,84,88,0
403,84,16,0
403,84,70,0
403,68,85,0
403,68,16,0
403,68,17,0
403,76,27,0
403,76,54,0
403,36,35,0
403,36,44,0
403,36,58,0
403,26,58,0
403,26,60,0
403,26,74,0
403,56,42,1
403,56,27,1
404,28,29,1
404,28,2,1
404,12,8,0
404,12,32,0
404,12,29,0
404,38,89,0
404,38,12,0
404,38,1,0
404,98,56,1
404,98,7,1
404,55,86,1
404,55,9,1
404,55,37,1
404,36,37,0
404,36,26,0
404,58,24,1
404,58,32,1
404,87,78,1
404,87,30,1
404,87,43,1
404,4,82,0
404,5,54,0
404,63,26,1
404,63,74,1
404,63,48,1
404,94,84,1
404,94,74,1
404,9,80,0
404,9,6,0
404,77,54,1
404,77,9,1
404,77,66,1
404,76,24,0
404,76,69,0
404,76,9,0
404,97,78,0
404,97,85,0
404,97,84,0
404,85,13,1
404,85,88,1
404,85,4,1
404,95,13,1
404,95,83,1
404,95,2,1
404,100,75,0
404,100,53,0
404,61,9,0
404,61,65,0
404,55,9,1
404,55,44,1
404,55,17,1
404,98,82,0
404,98,72,0
404,16,73,0
404,12,52,0
404,12,80,0
404,37,22,0
404,37,6,0
404,37,3,0
404,56,74,1
404,56,6,1
404,26,9,1
404,39,35,1
404,39,15,1
404,39,79,1
404,97,42,0
404,97,64,0
404,97,63,0
405,23,8,0
405,56,19,1
405,56,54,1
405,56,42,1
405,80,5,1
405,80,15,1
405,7,72,1
405,7,39,1
405,33,53,0
405,33,23,0
405,23,21,0
405,21,70,0
405,40,15,0
405,40,26,0
405,28,78,1
405,28,11,1
405,28,87,1
405,1,65,1
405,15,48,0
405,95,90,1
405,95,81,1
405,95,77,1
405,64,7,0
405,89,31,1
405,9,78,1
405,9,82,1
405,5,18,1
405,5,85,1
405,96,39,1
405,96,64,1
405,96,65,1
405,14,71,0
405,58,52,0
405,58,22,0
405,28,4,1
405,28,60,1
405,28,54,1
405,90,73,0
405,90,21,0
405,90,13,0
405,68,17,1
405,68,37,1
406,9,62,0
406,9,1,0
406,7,24,0
406,7,17,0
406,23,34,0
406,44,52,0
406,44,35,0
406,27,44,1
406,4,84,0
406,4,61,0
406,4,75,0
406,83,58,1
406,83,63,1
406,86,1,0
406,86,29,0
406,36,90,1
406,36,51,1
406,76,12,1
406,76,53,1
406,76,36,1
406,23,38,1
406,23,10,1
406,23,15,1
407,60,4,1
407,100,8,0
407,100,79,0
407,100,40,0
407,28,69,1
407,28,65,1
407,28,37,1
407,36,53,0
407,22,84,0
407,22,49,0
407,22,6,0
407,73,88,1
407,73,71,1
407,91,11,1
407,91,89,1
407,19,82,0
407,66,51,0
407,84,45,0
407,84,71,0
407,84,33,0
407,56,41,1
407,56,71,1
407,91,50,1
407,91,69,1
407,91,7,1
407,38,42,1
407,38,33,1
407,38,24,1
407,35,76,1
407,35,24,1
407,35,59,1
407,81,71,0
407,81,80,0
408,32,35,1
408,32,69,1
408,14,54,1
408,14,34,1
408,6,89,1
408,6,16,1
408,56,41,1
408,56,76,1
408,52,70,1
408,73,54,0
408,73,87,0
408,44,80,1
408,44,79,1
408,81,54,1
408,22,6,1
408,96,45,0
408,96,62,0
408,23,88,1
408,23,84,1
408,23,15,1
408,17,13,1
408,17,78,1
408,21,81,1
408,17,51,1
408,17,41,1
408,25,74,0
408,25,27,0
408,25,16,0
408,74,51,1
408,74,73,1
408,74,26,1
408,37,32,0
408,37,90,0
408,78,13,1
408,13,46,0
408,81,11,1
408,81,17,1
408,81,43,1
408,24,52,0
408,31,55,1
408,31,7,1
408,15,18,0
408,15,52,0
408,15,79,0
408,60,71,0
408,97,16,0
408,97,11,0
408,21,80,0
408,10,85,1
408,92,83,1
408,92,1,1
408,77,78,0
408,77,80,0
408,58,9,1
408,58,53,1
408,58,2,1
408,51,65,1
408,51,35,1
409,54,6,1
409,54,3,1
409,49,79,0
409,49,88,0
409,39,15,1
409,91,82,1
409,99,89,1
409,64,44,0
409,51,21,0
409,51,23,0
409,51,10,0
409,7,77,1
409,82,24,0
409,82,69,0
409,82,47,0
409,50,73,1
409,50,58,1
409,50,42,1
409,39,13,0
409,39,18,0
409,39,32,0
409,62,18,1
409,19,71,1
409,19,10,1
409,19,88,1
409,6,24,1
409,6,56,1
409,22,33,1
409,62,8,0
409,62,43,0
409,62,17,0
409,2,3,1
409,2,12,1
409,2,67,1
409,95,67,1
409,95,11,1
409,95,77,1
409,96,81,0
409,96,77,0
409,96,60,0
409,44,61,1
409,34,7,1
409,34,62,1
409,34,4,1
409,97,34,0
409,97,56,0
409,70,65,0
409,70,69,0
409,70,81,0
409,32,13,0
409,32,60,0
409,39,30,1
409,39,60,1
409,39,15,1
409,42,22,1
409,42,73,1
409,29,78,0
409,81,17,1
409,40,8,1
409,8,30,1
409,8,87,1
409,8,76,1
409,62,56,0
409,62,42,0
409,75,80,0
409,75,17,0
409,75,24,0
409,81,75,0
409,9,89,0
409,18,22,0
409,18,74,0
409,18,24,0
409,33,42,0
409,33,50,0
409,64,18,1
409,64,8,1
409,28,78,0
409,28,81,0
409,28,56,0
410,76,71,0
410,56,71,0
410,69,7,1
410,13,29,1
410,80,62,0
410,37,47,0
410,24,64,1
410,24,83,1
410,31,66,0
410,31,68,0
410,31,32,0
410,13,82,0
410,32,71,0
410,32,81,0
410,32,62,0
410,89,33,1
410,74,40,0
410,74,51,0
410,43,82,1
410,43,61,1
410,30,53,1
410,67,66,0
410,67,8,0
410,67,4,0
410,20,55,0
410,20,64,0
410,20,72,0
410,64,18,0
410,64,1,0
410,64,70,0
410,6,32,0
410,6,86,0
410,20,11,1
410,20,66,1
410,65,73,1
410,65,70,1
410,65,32,1
410,51,42,0
410,37,4,1
410,37,84,1
410,37,69,1
410,30,48,0
410,12,21,1
410,12,73,1
410,12,25,1
410,84,77,0
410,78,77,1
410,78,39,1
410,48,27,1
410,48,65,1
410,69,6,0
410,69,32,0
410,69,76,0
411,89,88,1
411,89,26,1
411,93,17,1
411,93,74,1
411,93,20,1
411,69,34,0
411,69,60,0
411,64,64,1
411,63,9,0
411,63,21,0
411,63,7,0
411,97,73,0
411,97,33,0
411,97,23,0
411,93,24,0
411,17,82,1
411,17,90,1
411,1,90,0
411,1,1,0
411,1,45,0
411,73,15,0
411,73,1,0
411,73,55,0
411,7,30,1
411,7,75,1
411,7,56,1
411,5,35,0
411,5,34,0
411,97,51,0
411,97,16,0
411,97,86,0
411,89,69,0
411,89,49,0
411,89,48,0
411,96,89,1
411,96,38,1
411,49,9,0
411,49,88,0
411,79,12,0
411,95,1,1
411,95,54,1
411,95,87,1
411,70,64,1
411,61,53,1
411,61,85,1
411,61,50,1
411,47,79,0
411,9,70,0
412,10,85,0
412,10,1,0
412,65,72,1
412,65,17,1
412,6,86,0
412,19,86,0
412,19,71,0
412,2,44,0
412,2,33,0
412,2,21,0
412,90,49,0
412,90,61,0
412,90,11,0
412,83,64,0
412,83,90,0
412,83,42,0
412,51,75,1
412,14,80,0
412,14,18,0
412,13,89,0
412,13,49,0
412,81,42,0
412,81,76,0
412,81,79,0
412,61,33,1
412,61,44,1
412,36,67,1
412,26,18,1
412,85,20,0
412,85,18,0
412,85,66,0
412,88,28,0
412,88,40,0
412,28,76,1
412,86,45,1
412,86,52,1
412,63,34,1
412,63,4,1
412,83,20,1
412,83,54,1
412,41,68,0
412,41,49,0
412,41,13,0
412,2,60,0
412,69,78,0
412,68,7,0
412,68,87,0
412,85,34,0
412,7,71,1
412,22,53,0
412,22,10,0
412,64,32,0
412,24,27,1
412,11,17,0
412,11,65,0
412,11,47,0
412,9,81,0
412,9,7,0
412,35,80,0
412,35,29,0
412,41,31,0
412,34,60,0
412,23,4,1
412,23,63,1
412,33,78,1
412,33,34,1
412,4,38,0
412,4,57,0
412,4,5,0
412,79,23,1
412,32,75,0
413,37,60,0
413,37,19,0
413,64,85,0
413,1,84,1
413,1,82,1
413,1,65,1
413,42,30,0
413,4,8,1
413,4,27,1
413,81,87,0
413,81,34,0
413,72,61,0
413,72,66,0
413,40,64,1
413,22,89,1
413,22,82,1
413,22,43,1
413,18,66,0
413,18,53,0
413,18,90,0
413,51,63,0
413,51,9,0
413,70,33,1
413,70,86,1
413,64,83,0
413,64,29,0
413,64,25,0
413,14,5,1
413,14,37,1
413,16,19,1
413,16,54,1
413,16,71,1
413,27,17,1
413,27,83,1
413,54,9,0
413,42,44,1
413,42,72,1
413,40,59,0
413,40,62,0
413,87,58,0
413,87,55,0
413,87,26,0
414,98,37,1
414,98,30,1
414,98,21,1
414,3,27,0
414,73,72,1
414,73,34,1
414,56,16,1
414,56,86,1
414,80,72,1
414,80,77,1
414,87,72,1
414,55,16,1
414,55,38,1
414,14,82,1
414,14,33,1
414,28,21,1
414,85,70,1
414,48,32,1
414,40,44,1
414,71,36,0
414,71,66,0
414,71,7,0
414,68,44,1
414,68,42,1
414,68,2,1
414,22,23,1
415,23,75,1
415,23,49,1
415,26,84,0
415,26,60,0
415,18,18,1
415,18,44,1
415,95,80,0
415,95,85,0
415,75,19,1
415,7,69,0
415,7,52,0
415,7,67,0
415,100,56,0
415,46,74,1
415,46,3,1
415,79,26,0
415,79,85,0
415,48,29,1
415,48,67,1
415,83,22,0
415,54,20,0
415,2,8,0
415,56,47,1
415,97,16,1
415,97,80,1
415,44,10,1
415,64,88,0
415,64,22,0
415,64,7,0
415,82,33,1
415,17,20,1
415,17,21,1
415,21,56,0
415,21,8,0
415,51,75,0
415,51,14,0
415,51,3,0
415,26,8,0
415,47,7,1
415,47,28,1
415,41,59,1
415,41,15,1
415,94,77,0
415,46,87,0
415,46,80,0
416,10,75,1
416,29,48,1
416,19,76,0
416,19,51,1
416,19,4,1
416,63,78,1
416,15,1,0
416,12,46,0
416,12,26,0
416,12,2,0
416,74,41,0
416,74,78,0
416,74,55,0
416,47,64,0
416,47,17,0
416,40,39,0
416,40,34,0
416,40,8,0
416,54,24,0
416,54,47,0
416,73,65,0
416,73,7,0
416,4,29,1
416,4,46,1
416,4,82,1
416,94,55,1
416,11,83,1
417,36,46,1
417,36,69,1
417,36,31,1
417,81,64,0
417,81,29,0
417,13,51,1
417,13,74,1
417,13,8,1
417,49,12,0
417,49,28,0
417,35,26,1
417,35,20,1
417,88,17,1
417,88,84,1
417,90,22,0
417,15,30,0
417,15,84,0
417,84,26,0
417,84,69,0
417,14,65,0
417,14,14,0
417,26,79,1
417,26,12,1
417,26,33,1
417,1,59,1
417,16,48,1
417,16,87,1
417,43,15,1
417,43,7,1
417,77,25,0
417,45,1,1
417,64,53,1
417,97,11,1
417,97,9,1
417,97,10,1
417,76,57,0
417,76,39,0
417,13,10,0
417,75,18,0
417,75,49,0
417,75,69,0
418,8,31,0
418,8,22,0
418,35,41,1
418,99,30,1
418,99,39,1
418,99,78,1
418,80,10,1
418,79,46,0
418,79,40,0
418,79,75,0
418,77,41,0
418,77,29,0
418,46,13,1
418,30,30,1
418,30,89,1
418,30,81,1
418,4,70,1
418,4,45,1
418,4,67,1
418,1,19,1
418,1,65,1
418,1,29,1
418,65,69,0
418,65,13,0
418,65,53,0
418,6,45,0
418,6,2,0
418,6,12,0
418,93,48,0
418,93,12,0
418,62,3,0
418,95,76,1
418,95,48,1
418,95,61,1
418,89,5,0
418,5,14,0
418,5,2,0
418,4,74,1
418,23,44,1
418,23,63,1
418,23,54,1
418,89,8,0
418,13,40,0
418,13,42,0
418,33,51,0
418,33,54,0
418,54,39,1
418,60,22,0
418,60,30,0
418,60,19,0
418,69,8,1
418,69,84,1
418,65,51,0
418,15,10,0
418,15,18,0
418,73,17,0
418,73,26,0
418,19,4,1
418,30,38,0
418,71,4,0
418,71,59,0
418,71,56,0
418,97,73,1
418,97,62,1
418,4,87,0
418,4,47,0
419,48,84,1
419,72,69,1
419,72,68,1
419,25,76,0
419,30,10,0
419,30,90,0
419,30,39,0
419,26,63,1
419,26,66,1
419,76,49,1
419,76,28,1
419,76,85,1
419,86,32,0
419,86,90,0
419,57,32,1
419,57,77,1
419,57,33,1
419,38,62,0
419,38,81,0
419,38,78,0
419,13,67,1
419,13,83,1
419,46,46,1
419,21,7,1
419,35,59,0
419,13,33,0
419,67,28,1
419,55,19,0
419,55,33,0
419,15,47,1
419,15,19,1
419,22,42,0
419,22,85,0
419,22,76,0
419,11,5,1
419,11,76,1
419,40,54,1
419,40,82,1
419,27,78,1
419,63,72,1
419,3,90,1
419,3,43,1
419,10,35,0
419,10,28,0
419,10,78,0
420,53,14,0
420,51,89,1
420,51,47,1
420,68,14,1
420,35,78,1
420,35,30,1
420,89,33,1
420,89,17,1
420,36,38,1
420,36,9,1
420,36,20,1
420,4,80,1
420,96,55,1
420,96,63,1
420,96,65,1
420,97,15,0
420,38,62,1
420,21,50,1
420,89,76,1
420,89,85,1
420,14,16,1
420,14,81,1
420,14,89,1
420,22,83,1
420,22,36,1
420,22,29,1
420,63,7,1
420,93,61,1
420,35,79,0
420,35,14,0
420,35,3,0
420,83,65,1
420,67,66,0
420,18,47,0
420,96,78,1
420,85,68,0
420,85,65,0
420,28,71,1
420,28,24,1
420,17,54,0
420,17,79,0
420,30,14,0
420,31,50,1
420,2,44,0
420,5,9,1
420,5,4,1
420,5,53,1
420,68,85,0
420,67,28,1
420,67,66,1
420,63,62,1
420,63,46,1
420,32,46,0
420,57,27,1
420,57,25,1
420,57,87,1
420,19,53,1
420,19,17,1
420,81,24,0
420,81,22,0
420,81,35,0
420,50,5,0
420,48,41,1
420,48,89,1
420,48,88,1
421,97,19,0
421,97,76,0
421,97,28,0
421,18,70,0
421,18,65,0
421,18,19,0
421,23,26,0
421,69,6,0
421,75,15,0
421,83,80,1
421,17,75,0
421,17,8,0
421,17,38,0
421,63,86,0
421,63,68,0
421,63,41,0
421,86,82,1
421,14,54,0
421,58,15,1
421,58,69,1
421,58,3,1
421,33,20,0
421,33,80,0
421,33,62,0
421,5,79,1
421,10,56,1
421,10,67,1
421,10,1,1
421,54,45,1
421,54,28,1
422,93,43,1
422,93,63,1
422,97,31,1
422,97,24,1
422,97,75,1
422,1,19,1
422,95,74,0
422,57,21,1
422,57,26,1
422,85,67,1
422,31,61,0
422,10,4,0
422,10,12,0
422,10,24,0
422,4,55,1
422,4,3,1
422,4,80,1
422,78,88,0
422,87,88,1
422,83,3,0
422,83,42,0
422,20,71,0
422,20,55,0
422,28,50,1
422,4,60,1
422,4,45,1
422,78,59,1
422,78,69,1
422,20,32,1
422,41,24,0
422,56,13,0
422,40,28,1
422,40,25,1
422,89,11,0
422,89,76,0
422,89,77,0
422,73,42,0
422,73,85,0
422,70,74,1
422,93,87,0
422,93,34,0
422,43,71,1
422,43,85,1
422,43,55,1
422,64,44,1
422,64,9,1
422,64,5,1
423,68,16,0
423,68,86,0
423,53,45,0
423,31,17,0
423,31,19,0
423,64,66,0
423,64,69,0
423,12,40,1
423,12,51,1
423,12,90,1
423,40,31,1
423,90,33,0
423,90,35,0
423,22,77,1
423,39,48,0
423,46,21,0
423,46,88,0
423,14,83,1
423,14,20,1
423,10,30,1
423,38,57,0
423,38,14,0
423,74,16,1
423,20,39,1
423,79,85,0
423,79,87,0
423,79,82,0
423,31,47,0
423,31,35,0
423,61,47,0
424,1,41,1
424,1,8,1
424,1,27,1
424,43,17,1
424,63,71,0
424,63,30,0
424,99,88,0
424,100,71,0
424,100,72,0
424,100,41,0
424,40,17,1
424,40,72,1
424,94,30,0
424,94,69,0
424,94,10,0
424,39,26,0
424,33,4,0
424,33,36,0
424,26,61,1
424,4,18,0
424,4,10,0
424,4,47,0
424,87,24,1
424,87,60,1
424,60,28,0
424,60,83,0
424,60,76,0
424,95,68,1
424,95,55,1
